event,text,timestamp
fifa_final,@LFC may the force be with you #Liverpool #LFC #FACup,1336226448
fifa_final,Ready for the game #CFC v #LFC. C'MON YOU BLUES!!,1336226446
fifa_final,@OfficialSF1Team: Wishing all the best to @chelseafc in the   #FACupFinal @Wembley! Let's get the trophy!,1336226436
fifa_final,LIVERPOOL WILL WIN @hanhanjiejie_tm   #LFC vs chelsea tonight. YNWA!",1336226448
fifa_final,Ready teruuuuussss @BIGREDS_IOLSC: About 2 hours to go. Are you ready  lads &amp; lasses?! #FACupFinal #LFC #BIGREDS,1336226447
fifa_final,Buzzing for the first drink with @Marc_Winfield and the football #FACup,1336226452
fifa_final,@BenSmithBBC: If #LFC win the FA Cup today it would be Dalglish's 28th major honour at the club. #CFC have won 22 trophies in their h ...,1336226442
fifa_final,@liverpool: Are you ready for the final? Share your pics... #lfc,1336226434
fifa_final,#lfc #lfctv countdown to kick off live from anfield south,1336226448
fifa_final,Back home for the holiday weekend to play golf and be pampered. Hope the pampering will take the form of wine  sleep and a thumping @lfc win,1336226452
fifa_final,I wonder if Setanta and SBS will have the same commentary for #facupfinal #LFC #cfc,1336226435
fifa_final,@Chelseafancite: Here's an Awesome #cfc #chelsea #chelseafc fan shared image on @fancite  http://t.co/ZTAgIMVi,1336226431
fifa_final,Saints v.s Worcester Drinking Game before the #FACupFinal Drinking Game... Deffo gonna be Lionel! #Messy,1336226450
fifa_final,@OfficialSF1Team: Wishing all the best to @chelseafc in the   #FACupFinal @Wembley! Let's get the trophy!,1336226452
fifa_final,Getting The Double Cups Will Save Our Season....Come On Mighty Redzzz !! #LFC,1336226437
fifa_final,@AVWestwick blue is the colour #cfc #,1336226436
fifa_final,@Jay_78_: #LFC Drogba banner again http://t.co/SoUP9VAN,1336226441
fifa_final,@liverpool: Are you ready for the final? Share your pics... #lfc,1336226434
fifa_final,@johncrossmirror wether we deserved it or not was a clear pen on RVP  refs making simple mistakes that are costing millions of pounds,1336226449
fifa_final,@liverpool: Are you ready for the final? Share your pics... #lfc,1336226433
fifa_final,Getting nervous for the match!!! :s come on Liverpool!!! #LFC #YNWA,1336226447
fifa_final,Gonna miss the #FACup finals today cuz I'm in church... #blueisthecolor #CFC,1336226438
fifa_final,On the metropolitan line to Wembley and its full of Reds. #lfc #facupfinal,1336226444
fifa_final,@liverpool: Are you ready for the final? Share your pics... #lfc,1336226449
fifa_final,Finally sat down with vino ready for Cup Final #CFC,1336226446
fifa_final,@ZIYAAD_LFC: From Maradona  with love! #YNWA #LFC http://t.co/mih6B5d0,1336226435
fifa_final,I need  a volunteer to keep me posted on the FA cup final…#LFC all the way!,1336226440
fifa_final,Cos u a #LFC fan. Dnt hate bro relate "@lanskyleone: Abeg make newcastle and tottenham go champs lge jor",1336226431
fifa_final,Its my wifes birthday and ive let her watch all the match build up since 8 o clock ..i know dont i spoil her and shes a lucky girl !! #LFC,1336226437
fifa_final,Are ya chelsea or are ya liverpool? #facupfinal,1336226442
fifa_final,@RebeccaFMusic Liverpool fans - You'll never walk alone: http://t.co/np6Uhxk9 via @youtube COME ON LIVERPOOL !!!!! @LFC,1336226453
fifa_final,#cfc come on chelsea fa cup is rs . Love u 4 eva x,1336226451
fifa_final,@DaveHughes05 @mickgelhardt @lfc who asked you ha ha behave or I'll send my mate @MikeTyson round to sort the pair of you out #thanksmikepal,1336226439
fifa_final,@liverpool As our backers #LFC go for their dream today we go for ours PLEASE sign petition for debfibs are Key http://t.co/MgQl6zZZ RT,1336226440
fifa_final,Whatever happens at this #FACupFinal you know Terry &amp; Suarez just gonna go to their rally after the match  pair of #cunts,1336226436
fifa_final,On our way to #Wembley wearing our new #fresh suits #FACupFinal #COYB I can see a Chelsea win here!,1336226451
fifa_final,Pub  lager   liquidator .....sweet ! #CFC  #CFCWembley  #FACupFinal,1336226435
fifa_final,@GIGIpetite1: Happy #sexysaturday @ZOO_UK Thanks for the #LFC #gigibum RT! #zootwitties http://t.co/zqEz2dm3,1336226431
fifa_final,@HirooNakamura @darrenarsenal1 that with a pinch of salt. I still think Eboue is good enough for us,1336226439
fifa_final,Here we are  Cup Final Saturday. #Chelsea v. #Liverpool for the #FACup. COME ON CHELSEA! #CFC #KTBFFH,1336226439
fifa_final,@BIGREDS_IOLSC: About 2 hours to go. Are you ready  lads &amp; lasses?! #FACupFinal #LFC #BIGREDS,1336226436
fifa_final,finished work  goona settle down with my keg of heineken  it can only be the #facupfinal #comeonliverpool!!!,1336226439
fifa_final,@DarrenArsenal1: That draw epitomises what's been wrong at #arsenal mediocrity reigns  a lax will to win  ... http://t.co/sUNdmfmS,1336226433
fifa_final,@Sarahjamesm009: How on Earth did Bert Trautmann play on with a broken neck? Puts some of today's nancy boys to shame. #ESPN #FACup,1336226444
fifa_final,Red Bull  Fry up  newspaper  Wembley  love it #FAcupfinal #CFC,1336226445
fifa_final,15 mins till coverage starts! #FACupFinal,1336226446
fifa_final,@bluechampion: Remember folks! It's raining at Wembley! The boy from Spain loves the rain! Fernando to score today! #cfc @chelseafc,1336226438
fifa_final,@liverpool: Are you ready for the final? Share your pics... #lfc,1336226440
fifa_final,FA cup final today. I wonder whether Terry and Suarez will swap white hoods after the game. #facupfinal,1336226438
fifa_final,Shit club no history excitement buildin now in the house fa cup final come on red men #lfc #ynwa http://t.co/Z01GebDJ,1336226453
fifa_final,Home for the footy. :) #facup,1336226446
fifa_final,@liverpool: Are you ready for the final? Share your pics... #lfc,1336226442
fifa_final,TOOOOO excited about the football! #LFC,1336226447
fifa_final,@liverpool: Are you ready for the final? Share your pics... #lfc,1336226433
fifa_final,Chelsea vs. Liverpool FA Cup final preview http://t.co/cAfwkvye #LFC #YNWA,1336226451
fifa_final,This #facupfinal best not be shit,1336226442
fifa_final,@liverpool: Are you ready for the final? Share your pics... #lfc,1336226433
fifa_final,@dean_neeyo @blatinwo m sure @chelseafc would be smiling... Not only do dey have the chance to win the UCL.. They can also kick Arsenal OUT,1336226441
fifa_final,@liverpool: Are you ready for the final? Share your pics... #lfc,1336226449
fifa_final,@chelseafc: Send us your pics of the day using #CFCWembley and we'll our faves as always. #FACupFinal (SL),1336226434
fifa_final,@LFC good luck in the final today. I'm from Chile and I the number one Liverpool's fan here. I'll never walk alone :-)  Us can do it!!!,1336226455
fifa_final,I'm there! @JamieDalton82: Bonfire at mine tonight. Bring your Delia cookbooks - we can make a start on that lasagne as well.,1336226456
fifa_final,Suppose I should leave the pub and start making to #Wembley   Come on the #Chelsea   #KTBFFH,1336226458
fifa_final,DI MATTEO: BOUNCING BACK #CFC http://t.co/SPsefyLG,1336226459
fifa_final,@mrdreamcatcha: 7 500 and more...and still counting #CFC all the way! @EASPORTSFIFA Retweet if you want Chelsea to win the FA Cup  ...,1336226457
fifa_final,@chelseafc Win or lose today  I'm still proud of yall  even after a terrible season  still managed to reach 2 finals #CFC,1336226456
fifa_final,Right  the twits are having a nap (well they're in their cots). Time for a bit of the #Giro then the build up to #FaCup,1336226454
fifa_final,@skynews is live at #wembley for the #facupfinal. Jimmy Tarbuck on the TV in 10 mins! #lfc #cfc http://t.co/LPjPLunN,1336226455
fifa_final,2 hours till hopefully i see my CAPTAIN FANTASTIC lifting the cup ! #LFC !,1336226457
fifa_final,#ynwa !!! @liverpool: Are you ready for the final? Share your pics... #lfc,1336226455
fifa_final,2hours 15mins to kick off! #LFC,1336226487
fifa_final,Siiiaaappp @BIGREDS_IOLSC: About 2 hours to go. Are you ready  lads &amp; lasses?! #FACupFinal #LFC #BIGREDS,1336226465
fifa_final,@Supergossi with @chelseafc 's Jason Cundy &amp; Frank Sinclair... come on you Blues!!,1336226470
fifa_final,2 more hours in singapore for the final and hopefully + 90min to lift the cup @LFC @Dirk_18_Kuyt @glen_johnson @LucasLeiva87 @luis16suarez,1336226461
fifa_final,@Redsmail: Come on ye Reds #LFC http://t.co/CHxk5xSI,1336226482
fifa_final,John Terry first and last goalscorer. Liverpool to win on penalties. #punt #FACupFinal #JamieTipster,1336226471
fifa_final,waitting CHELSEA vs LIVERPOOL #FAcup,1336226489
fifa_final,come on liverpoooool  hopefully smash the rentboys up!!! #LFC #YNWA,1336226461
fifa_final,A little over 2 hours till ko in the #FACupFinal - pre final nerves kicking in something Moyes and the rabble that follow #EFC ever suffer.,1336226466
fifa_final,It's 3pm on Cup Final Day. But where is the Cup Final? #LFC #CFC #FACupFinal,1336226484
fifa_final,@chelseafc: Seems to be drying out in NW London. Fingers crossed! #CFCWembley #FACupFinal (SL),1336226476
fifa_final,Well  I'm going to sing Abide With Me now  even if nobody else is. Who's with me? One...two...three... #tradition #facup,1336226469
fifa_final,@JamieDalton82 Do you think Kos-Verm works as a CB pairing? Personally I  don't...,1336226462
fifa_final,#facup WTF!!! Is that this for real?   #WhatToDo http://t.co/r4hsvSjp,1336226475
fifa_final,@adidasUK: * @ChelseaFC fans *... Ahead of the all-adidas #FACUP final  can you #takethestage? this tweet more than the Liverpool  ...,1336226465
fifa_final,@bluechampion: Remember folks! It's raining at Wembley! The boy from Spain loves the rain! Fernando to score today! #cfc @chelseafc,1336226480
fifa_final,Just watched Thor. Only Captain America to go. Avengers will have to wait til tomorrow night. Gonna check out the competition in #facupfinal,1336226480
fifa_final,Train full of scousers and my home town all Liverpool pubs. #WTF #CFC,1336226463
fifa_final,Absolutely !! @BIGREDS_IOLSC: About 2 hours to go. Are you ready  lads &amp; lasses?! #FACupFinal #LFC #BIGREDS,1336226489
fifa_final,Looking forward to the game today. Come on #Chelsea #cfc,1336226486
fifa_final,@SyaukiAzim: Liverpool #YNWA #LFC !,1336226468
fifa_final,Dan Bloom @dBsoccernet is LIVE on @SiriusXMSoccer S92 X207 talking the beautiful game @Arsenal @NorwichCityFC @chelseafc @LiverpoolFC.,1336226483
fifa_final,Coverage starts at 3.15. Therefore  only 15 minutes until the final! #LFC #YNWA,1336226461
fifa_final,@Cussen_1991 Not gonna make the Warradale mate. Had a change of plans. Enjoy if you watch the game there. #FACup #LFC #YNWA,1336226488
fifa_final,@liverpool: Are you ready for the final? Share your pics... #lfc,1336226476
fifa_final,Come on lads! @LFC all the way! #YNWA,1336226470
fifa_final,@sarkyfecker get on it I'm feeling much better for 3 pints of Peroni #lfc,1336226482
fifa_final,@CraigMills92: Excited for the #FACup final. Come on #LFC,1336226463
fifa_final,“@ez_oppa: we won 3 fa cup in last 5 years.. #cfc”,1336226484
fifa_final,@fadodc #FACupFinal LIVE at 12pm - come watch with us! #Liverpool #Chelsea http://t.co/oU9youxL,1336226462
fifa_final,@MattLawExpress no he did not - shows why u write for a crap paper,1336226462
fifa_final,@sarmad0201: this if you wish to see carroll starting for LFC today ... #LFC,1336226466
fifa_final,@BIGREDS_IOLSC: About 2 hours to go. Are you ready  lads &amp; lasses?! #FACupFinal #LFC #BIGREDS,1336226481
fifa_final,@AshpTaylor @chelseafc @HJWestle Pipe down ash! Hannah will be drowning her sorrows tonight and I'll no doubt be celebrating ;) #cfc,1336226461
fifa_final,@chelseafc: Send us your pics of the day using #CFCWembley and we'll our faves as always. #FACupFinal (SL),1336226462
fifa_final,Bring home the cup @chelseafc ! Good luck,1336226487
fifa_final,So excited  I hope Torres scores #CFCWembley! Can't wait #elniño,1336226485
fifa_final,Time is going so slow!!! Can't wait for the #FACupFinal! Come one Reds! #LFC,1336226483
fifa_final,waitin for CHELSEA - LIVERPOOL Today :) #CFC,1336226471
fifa_final,#FACup final today! C'mon Reds #LFC,1336226467
fifa_final,@CaroWozniacki are you ready for the BIG game? Hope we can show them who's boss today #LFC #YNWA,1336226475
fifa_final,2 hours to go #FaCupFinal #LFC #CFC,1336226473
fifa_final,@chelseafc must win on the final of FA CUP :D #FinalFACup #ChelseaFC,1336226462
fifa_final,@Jay_78_: #LFC Drogba banner again http://t.co/SoUP9VAN,1336226473
fifa_final,@liverpool: Are you ready for the final? Share your pics... #lfc,1336226461
fifa_final,@liverpool: Are you ready for the final? Share your pics... #lfc,1336226479
fifa_final,The last three times Lfc beat Everton on semi final  Lfc went on to lose all three (1950 71 77) #LFC #EVE #CFC,1336226476
fifa_final,This is Anfield Malaysia! #RedsLegacy #YRMY #YNWA #LFC http://t.co/XfUiT4gR,1336226471
fifa_final,@jojosuherman: *degdegdeg* :| @BIGREDS_IOLSC: About 2 hours to go. Are you ready  lads &amp; lasses?! #FACupFinal #LFC #BIGREDS,1336226488
fifa_final,@Jay_78_: #LFC Drogba banner again http://t.co/SoUP9VAN,1336226475
fifa_final,RT"@chelseafc: RT"@Torres: support us :) @chelseafc @wilberthoward: Chelsea-liverpool ambe mana? (‾⌣‾),1336226467
fifa_final,If u ♥ love ur club  show ur logo daa daa! *dancing* #cfc,1336226484
fifa_final,Do Chelsea fans really need plastic flags to create atmosphere and stickers to create rivalry? No history  no class. #LFC #CFC #FACupFinal,1336226466
fifa_final,@liverpool: Are you ready for the final? Share your pics... #lfc,1336226480
fifa_final,3 hours before KO #CFCWembley http://t.co/ts5C5BcM,1336226465
fifa_final,Curry is on  gonna get a few tinnies and watch 2 great inconsistant teams  should be a good game #facupfinal,1336226464
fifa_final,@fadophilly #FACupFinal LIVE at 12pm - come watch with us! #Liverpool #Chelsea http://t.co/YLmipkrC,1336226468
fifa_final,A few games of PES on the PS3 before heading out for the match! #lfc,1336226461
fifa_final,@Jay_78_: #LFC Drogba banner again http://t.co/SoUP9VAN,1336226467
fifa_final,@thefadotcom: The FA will donate £1 for every #FACup Final match programme sold to the charity Cardiac Risk in the Young (@CRY_UK)htt ...,1336226470
fifa_final,@liverpool: Are you ready for the final? Share your pics... #lfc,1336226468
fifa_final,@Jay_78_: #LFC Drogba banner again http://t.co/SoUP9VAN,1336226475
fifa_final,Dear Jackie. That goal was far from scrappy. Was a very well worked goal. Dry your eyes. Yours  me. #icf #lfc,1336226484
fifa_final,@fadoatlanta #FACupFinal LIVE at 12pm - come watch with us! #Liverpool #Chelsea http://t.co/p6HagxEj,1336226497
fifa_final,Right time for cup final build up! Come on Liverpool!!! #LFC,1336226500
fifa_final,@chelseafc Good luck boys. We need it !!!!!,1336226491
fifa_final,@BIGREDS_IOLSC: About 2 hours to go. Are you ready  lads &amp; lasses?! #FACupFinal #LFC #BIGREDS,1336226508
fifa_final,@chelseafc go blues!! #cfc http://t.co/PMyo4kYo,1336226510
fifa_final,AUTO champions league ticket without playoff #UCL#FAcupfinal#cfc. May 19th sure date,1336226490
fifa_final,Wem8ley #YNWA @LFC  @Liverpool_Indo @BIGREDS_IOLSC,1336226513
fifa_final,@SkyBet what's odds on a Torres hat trick? #facup,1336226495
fifa_final,@chelseafc: Agreement reached to sign German international Marko Marin:  http://t.co/wTVOFrUA  #CFC (SL),1336226516
fifa_final,On route 2 the pub come on liverpool #facup,1336226502
fifa_final,Big day for @LFC. Good luck to the lads!,1336226517
fifa_final,@chelseafc: Send us your pics of the day using #CFCWembley and we'll our faves as always. #FACupFinal (SL),1336226512
fifa_final,#cfc Haha.  Caught in the act!  #Boredom http://t.co/r4hsvSjp,1336226498
fifa_final,@cass006 @richardshimmy @JuzyBatt Well the game was obviously showing in Australia. Are you staying up for the #facupfinal?,1336226498
fifa_final,Let's do it tonight! #CFC,1336226519
fifa_final,I am ready! #facupfinal #LFC #YNWA http://t.co/pBUVToaY,1336226496
fifa_final,Ah  15:00. Perfect  natural time to settle down and watch a nice  traditional game of footb... oh #FACup,1336226513
fifa_final,i'm ready for the final #LFC,1336226489
fifa_final,@OlivePressLpool: We're open &amp; will be football free if you wish to avoid it.  I won't be in  I'll be singing!  #lfc  #ynwa #We'r ...,1336226498
fifa_final,my tip of the day - Fernando Torres to come up trumps for #cfc today,1336226494
fifa_final,I will be watching FA Cup while on holiday. Doesn't matter where you cheer from  doesn't matter where you are - KTBFFH !! #CFC #FACup,1336226500
fifa_final,@Rob_Emanuel @ollymassey84 @rpcm91 just hope Chelsea don't win the CL final  4th spot looking tense now. Think gerrard is key for #LFC win,1336226519
fifa_final,@thefadotcom: Stats in today's #FACupFinal match programme are provided by @OptaJoe - This will be the 31st meeting between #CFC &amp ...,1336226495
fifa_final,@chelseafc: It's #FACupFinal day  and is there a better feeling than another #CFCWembley day? Feeling confident Blues fans? (SL),1336226510
fifa_final,Liverpool-Chelsea Head-to-head: #LFC Wins: 73. #CFC Wins: 56. 33 Draws.,1336226490
fifa_final,Chelsea v Liverpool   mon you blues #CFC,1336226514
fifa_final,@FauzziiMaulana: go chelsea @ChelseaUnite: TONIGHT!!! FINAL #FAcup Chelsea v Liverpool KO 23:15 WIB! LIVE at MNCtv/ESPN! We're gon ...,1336226518
fifa_final,All chelsea fans  let's support our team in this crucial FA Cup final!! #CFCWembley,1336226493
fifa_final,Liverpool Is are religion  Anfield is our church!' @LFC,1336226508
fifa_final,@fadoaustin #FACupFinal LIVE today at 11am - come watch with us! #Liverpool #Chelsea http://t.co/GwH7lgJY,1336226507
fifa_final,Olenu"@aykemoorexxx: Getting ready for the finals!!! Let's get this boys cc @chelseafc http://t.co/27mCdOZI",1336226515
fifa_final,If #LFC win the FA Cup today it would be Dalglish's 28th major honour at the club. #CFC have won 22 trophies in... http://t.co/JDvsZIqA,1336226493
fifa_final,@liverpool: Are you ready for the final? Share your pics... #lfc,1336226511
fifa_final,If you want to feel buzz then watch some Lfc video on the Youtube. Worth it. #lfc,1336226509
fifa_final,It's nearly time......!!!!! Suddenly feeling nervous 😳 #LFC #LFCTwitterFam #LFCvCFC,1336226519
fifa_final,@henrywinter: Front of £10 #cfc v #lfc FA Cup final programme... Drogba v Skrtel http://t.co/IPmVr5i9,1336226518
fifa_final,@CFCchants: Frank Lampard = The General (You got to salute him soldier)! #CFC,1336226504
fifa_final,I still hate Loserpool more then Man shitty! Come on Chelsea make my weekend start off well :D #cfc,1336226492
fifa_final,@DamianaMarley: waitin for CHELSEA - LIVERPOOL Today :) #CFC,1336226510
fifa_final,@aidanwyliemcc Liverpool fans - You'll never walk alone: http://t.co/np6Uhxk9 via @youtube COME ON LIVERPOOL !!!!! @LFC,1336226508
fifa_final,@omino_joel @Ongorroh @arsenal @CarolRadull @SamOhanga @True_Gooner10 @fmuamba #MCFC wins the league and #CFC wins the FA and #champsleague,1336226493
fifa_final,Cup Final should b good. Loads of goals please ;)))) #facup,1336226501
fifa_final,big day for the mighty #cfc. we need to win today! don't we all want el nino to get the winning goal?! #KTBFFH,1336226498
fifa_final,Full details of today's FA Cup final coverage on ESPN  ITV and Sky 3D #facup http://t.co/v6epazhT,1336226490
fifa_final,Latest Work - A5 Flyer Posted this as it took a while cutting around footballers individually and as Im a @LFC fan http://t.co/VY8jcIlN,1336226511
fifa_final,@bluechampion: Remember folks! It's raining at Wembley! The boy from Spain loves the rain! Fernando to score today! #cfc @chelseafc,1336226518
fifa_final,@ChelseaUnite: TONIGHT!!! FINAL #FAcup Chelsea v Liverpool KO 23:15 WIB! LIVE at MNCtv/ESPN! We're gonna make this a BLUE DAY! #CU,1336226512
fifa_final,@timlovejoy: Oh well at least all us oldies have great memories of the country stopping for cup final day. #FACup,1336226498
fifa_final,@MarkMoraghan As our backers #LFC go for their dream today we go for ours PLEASE sign petition for debfibs are Key http://t.co/MgQl6zZZ RT,1336226492
fifa_final,THE CUP FINAL DAY INTERVIEW: FRANK LAMPARD #CFC http://t.co/wGcWt9tb,1336226518
fifa_final,Chelsea vs Liverpool  don't miss it! #FACup 23:15,1336226503
fifa_final,Come on you red men do us all proud #lfc #facupfinal,1336226516
fifa_final,Could care less who wins out of Liverpool and Chelsea... #FACupFinal,1336226517
fifa_final,@CMcEachran: @HBTNoles looks like I'm going to hit up @TomahawkTally for the #cfc #lfc #FACup final  should be a decent group there,1336226499
fifa_final,@metzz131: My love towards #ChelseaFC is uncountable. This feeling will never change. #CFC #KTBFFH,1336226500
fifa_final,Win or lose  I'm proud of my team! #liverpoolfc #ynwa @LFC,1336226510
fifa_final,Nervous #LFC,1336226491
fifa_final,@chelseafc: It's #FACupFinal day  and is there a better feeling than another #CFCWembley day? Feeling confident Blues fans? (SL),1336227024
fifa_final,Drogba goes down more than Terry's ma #lfc #cfc,1336227010
fifa_final,“@PPOffers: Sssst.Listen! Liverpool to lift the FA CUP 3/1!! http://t.co/AkIp2pY4 #PRICEGASM #LFC” WOW. Tempting odds.,1336227003
fifa_final,down here nice an early but it's raining in LDN  guess we'll have to go the bar then. #prematchboozer #lfc,1336227020
fifa_final,My best wishes to @chelseafc for the #FACupFinal against @LFC.,1336227003
fifa_final,FA Cup day #LFC #YNWA,1336227021
fifa_final,Come on Liverpool:D #FAcupfinal,1336227025
fifa_final,Chelsea fans can join the Chelsea live match chat just before kick off here - http://t.co/IJwMD2rg #CFC @chelseafc,1336227007
fifa_final,Not keen on this later kick off for the #FAcup.,1336227001
fifa_final,2hours till the big game come on you reds #ynwa @LFC,1336227006
fifa_final,@Jay_78_: #LFC Drogba banner again http://t.co/SoUP9VAN,1336227021
fifa_final,Form is Temporary  Class is Permanent=@LFC let's bring home the FA Cup and make it a season to remember! #YNWA #RedMen,1336227004
fifa_final,Let's Go Get This Cup Baby #CFC,1336227010
fifa_final,Looking forward to some class build to the #FACupFinal oh...It's on ITV,1336227013
